"","PupaeSum","OutsideLocation","DirtyWater","WaterVol","XCoord","YCoord","Year","EpiWk","CEpiWeek","TypeEng","TypeEngNew","MatEng","Sewer","BucketPrt","Bamboo","Toilet","TrashCan","SmlLiqCon","Tank","Vase","Furniture","CarPart","Sink","Pool","Tub","Barrel","MatPlastic","MatMetal","MatCement","MatRubber","MatCeramic","MatGlass"
"522",68,1,0,1,-79.89243,-2.27359,2013,9,9,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"523",88,1,1,23,-79.90182,-2.25334,2013,17,17,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"524",6,1,0,1,-79.89243,-2.27359,2013,9,9,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"525",6,1,0,1,-79.89243,-2.27359,2013,9,9,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"526",3,1,0,1,-79.89243,-2.27359,2013,9,9,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"527",6,1,0,1,-79.95578,-2.13239,2013,3,3,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"528",2,1,0,1,-79.95578,-2.13239,2013,3,3,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"529",52,1,0,65,-79.90182,-2.25334,2013,17,17,"Tank","Tank","Metal",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"530",1,1,1,64,-79.90182,-2.25334,2013,17,17,"Pot","Small Liq Storage","Metal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"531",5,1,1,102,-79.95578,-2.13239,2013,3,3,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"532",5,1,1,64,-79.90182,-2.25334,2013,17,17,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"533",4,1,0,92,-79.90182,-2.25334,2013,17,17,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"534",1,1,0,1,-79.90182,-2.25334,2013,17,17,"Tank","Tank","Metal",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"535",3,1,1,1,-79.90182,-2.25334,2013,17,17,"Cistern","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"536",2,1,1,23,-79.90182,-2.25334,2013,17,17,"Container","Container","Ceramic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"537",5,1,0,105,-79.95578,-2.13239,2013,3,3,"Bowl","Small Liq Storage","Plastic",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"538",30,1,0,92,-79.95578,-2.13239,2013,3,3,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"539",17,1,0,1,-79.95578,-2.13239,2013,3,3,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"540",50,1,0,92,-79.95578,-2.13239,2013,3,3,"Tray","Small Liq Storage","Plastic",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"541",1,1,0,13,-79.95578,-2.13239,2013,3,3,"Tray","Small Liq Storage","Plastic",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"542",3,1,0,13,-79.90182,-2.25334,2013,17,17,"Tank","Tank","Metal",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"543",4,1,0,1,-79.95578,-2.13239,2013,3,3,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"544",4,1,0,1,-79.95578,-2.13239,2013,3,3,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"545",60,1,0,18,-79.95578,-2.13239,2013,3,3,"Jar","Small Liq Storage","Metal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"546",1,1,0,1,-79.89243,-2.27359,2013,9,9,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"547",5,1,0,1,-79.89243,-2.27359,2013,9,9,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"548",42,1,0,1,-79.89243,-2.27359,2013,9,9,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"549",3,1,0,68,-79.89243,-2.27359,2013,9,9,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"550",1,1,0,92,-79.89243,-2.27359,2013,9,9,"Styrofoam Box","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"551",5,1,0,23,-79.89243,-2.27359,2013,9,9,"Pitcher","Pitcher","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"553",3,0,0,68,-79.89243,-2.27359,2013,9,9,"Barrel","Barrel","Metal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"554",21,1,1,18,-79.89243,-2.27359,2013,9,9,"Temp Toilet","Toilet","Plastic",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"555",34,1,1,13,-79.89243,-2.27359,2013,9,9,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"556",2,1,0,1,-79.89243,-2.27359,2013,9,9,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"557",13,1,0,1,-79.89243,-2.27359,2013,9,9,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"558",33,1,1,1,-79.89243,-2.27359,2013,9,9,"Bucket Cap","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"559",146,1,1,23,-79.89243,-2.27359,2013,9,9,"Tub","Tub","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"560",10,1,1,23,-79.89243,-2.27359,2013,9,9,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"561",3,1,0,116,-79.89243,-2.27359,2013,9,9,"Tub","Tub","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"563",29,1,1,116,-79.89243,-2.27359,2013,9,9,"Barrel","Barrel","Metal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"565",22,1,0,83,-79.89243,-2.27359,2013,9,9,"Barrel","Barrel","Metal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"566",16,1,0,83,-79.89243,-2.27359,2013,9,9,"Barrel","Barrel","Metal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"567",1,1,0,23,-79.89243,-2.27359,2013,9,9,"Container","Container","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"568",5,1,1,83,-79.89243,-2.27359,2013,9,9,"Barrel","Barrel","Metal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"569",1,1,0,44,-79.89243,-2.27359,2013,9,9,"Pot","Small Liq Storage","Metal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"570",16,0,0,83,-79.89243,-2.27359,2013,9,9,"Barrel","Barrel","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"571",10,1,0,64,-79.89243,-2.27359,2013,9,9,"Barrel","Barrel","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"572",5,1,0,1,-79.89243,-2.27359,2013,9,9,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"574",10,1,0,1,-79.89243,-2.27359,2013,9,9,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"575",1,1,0,50,-79.89243,-2.27359,2013,9,9,"Barrel","Barrel","Metal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"576",20,1,1,5,-79.89243,-2.27359,2013,9,9,"Pitcher","Pitcher","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"577",30,1,0,64,-79.89243,-2.27359,2013,9,9,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"578",1,0,0,12,-79.89243,-2.27359,2013,9,9,"Vase","Vase","Plastic",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"579",4,1,0,1,-79.89243,-2.27359,2013,9,9,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"580",9,1,0,64,-79.89243,-2.27359,2013,9,9,"Bucket Cap","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"581",13,1,1,18,-79.89243,-2.27359,2013,9,9,"Tub","Tub","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"582",37,1,0,23,-79.89243,-2.27359,2013,9,9,"Container","Container","Ceramic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"583",25,1,1,23,-79.89243,-2.27359,2013,9,9,"Bamboo","Bamboo","Vegetation",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"584",21,1,0,116,-79.89243,-2.27359,2013,9,9,"Waterway","Sewer","Metal",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"585",11,1,0,92,-79.89243,-2.27359,2013,9,9,"Waterway","Sewer","Metal",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"586",6,1,0,23,-79.89243,-2.27359,2013,9,9,"Container","Container","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"587",8,1,0,18,-79.88656,-2.24671,2013,13,13,"Container","Container","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"588",1,1,1,18,-79.88656,-2.24671,2013,13,13,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"589",6,1,0,16,-79.88656,-2.24671,2013,13,13,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"591",3,1,1,5,-79.88656,-2.24671,2013,13,13,"Container","Container","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"592",1,1,1,120,-79.88656,-2.24671,2013,13,13,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"593",21,1,1,141,-79.88656,-2.24671,2013,13,13,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"594",2,1,0,1,-79.88656,-2.24671,2013,13,13,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"595",8,1,0,51,-79.88656,-2.24671,2013,13,13,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"596",1,1,1,1,-79.88167,-2.25697,2015,14,119,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"597",6,1,0,1,-79.88167,-2.25697,2015,16,121,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"598",2,1,0,1,-79.88167,-2.25697,2015,16,121,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"599",14,1,0,1,-79.88167,-2.25697,2015,16,121,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"600",31,1,0,1,-79.88094,-2.25723,2015,16,121,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"601",14,1,1,1,-79.88094,-2.25723,2015,16,121,"Tub","Tub","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"602",45,1,0,1,-79.88094,-2.25723,2015,16,121,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"603",19,1,0,1,-79.88167,-2.25697,2015,16,121,"Bowl","Small Liq Storage","Plastic",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"604",3,1,0,1,-79.88167,-2.25697,2015,16,121,"Jar","Small Liq Storage","Metal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"605",15,1,0,1,-79.88167,-2.25697,2015,16,121,"Chair","Furniture","Plastic",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"606",13,1,0,1,-79.88156,-2.25535,2015,17,122,"Barrel","Barrel","Metal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"607",24,1,1,1,-79.88173,-2.25516,2015,17,122,"Tub","Tub","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"608",30,1,0,1,-79.88189,-2.25356,2015,17,122,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"609",1,1,1,1,-79.91303,-2.21067,2014,30,82,"Vase","Vase","Glass",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"610",8,1,0,1,-79.95249,-2.117515,2015,18,123,"Bowl","Small Liq Storage","Plastic",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"611",17,1,0,1,-79.9522,-2.118825,2015,18,123,"Tank","Tank","Cement",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"612",24,1,0,1,-79.95227,-2.11899,2015,18,123,"Container","Container","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"613",16,1,0,1,-79.95265,-2.11845,2015,18,123,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"614",9,1,0,1,-79.9522,-2.11906,2015,18,123,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"615",26,1,0,1,-79.9522,-2.11906,2015,18,123,"Temp Toilet","Toilet","Plastic",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"616",15,1,0,1,-79.9519,-2.11889,2015,18,123,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"617",6,1,0,1,-79.95172,-2.1183,2015,18,123,"Tank","Tank","Cement",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"618",18,1,0,1,-79.95175,-2.11711,2015,18,123,"Pot","Small Liq Storage","Metal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"619",12,1,0,1,-79.95175,-2.11711,2015,18,123,"Wheel Rim","Car Parts","Rubber",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"620",9,1,0,1,-79.95139,-2.117536,2015,18,123,"Barrel","Barrel","Metal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"621",42,1,0,1,-79.95156,-2.11758,2015,18,123,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"622",17,1,0,1,-79.95146,-2.118815,2015,18,123,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"623",5,1,0,1,-79.95111,-2.118355,2015,18,123,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"624",7,1,0,1,-79.95107,-2.118165,2015,18,123,"Tank","Tank","Cement",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"625",15,0,0,1,-79.951,-2.11776,2015,18,123,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"626",4,1,0,1,-79.95096,-2.11791,2015,18,123,"Tub","Tub","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"627",20,1,0,1,-79.95096,-2.11791,2015,18,123,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"628",11,1,0,1,-79.95066,-2.1172,2015,18,123,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"629",11,1,0,1,-79.88179,-2.25329,2015,19,124,"Tank","Tank","Cement",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"630",4,1,0,1,-79.88187,-2.25378,2015,19,124,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"631",5,0,0,1,-79.88191,-2.25368,2015,19,124,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"632",18,1,0,1,-79.88216,-2.25543,2015,19,124,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"633",5,1,0,1,-79.88138,-2.25848,2015,19,124,"Tank","Tank","Metal",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"634",17,1,1,1,-79.88138,-2.25848,2015,19,124,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"635",22,1,0,1,-79.88308,-2.25635,2015,19,124,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"636",22,1,0,1,-79.88319,-2.25635,2015,19,124,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"637",57,1,0,1,-79.88318,-2.25716,2015,19,124,"Tank","Tank","Cement",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"638",37,1,0,1,-79.88354,-2.25708,2015,19,124,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"639",28,1,0,1,-79.88354,-2.25708,2015,19,124,"Tank","Tank","Cement",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"640",12,1,0,1,-79.88354,-2.25708,2015,19,124,"Tank","Tank","Cement",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"641",18,1,1,1,-79.88332,-2.25669,2015,19,124,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"642",41,1,0,1,-79.88343,-2.25745,2015,19,124,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"643",8,1,0,1,-79.88303,-2.25752,2015,19,124,"Barrel","Barrel","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"644",10,1,0,1,-79.88286,-2.25716,2015,19,124,"Tank","Tank","Cement",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"645",7,1,0,1,-79.8895,-2.25069,2015,20,125,"Laundry Sink","Sink","Cement",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"646",4,1,1,1,-79.8894,-2.25029,2015,20,125,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"647",11,1,1,1,-79.8894,-2.25029,2015,20,125,"Tub","Tub","Plastic",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"648",34,1,0,1,-79.88956,-2.2496,2015,20,125,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"649",13,1,0,1,-79.88992,-2.24883,2015,20,125,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"650",11,1,0,1,-79.88902,-2.24754,2015,20,125,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"651",2,0,0,1,-79.90417,-2.25735,2015,23,128,"Vase","Vase","Plastic",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"652",6,0,0,1,-79.95322,-2.11083,2015,22,127,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"653",14,1,1,1,-79.95317,-2.11028,2015,22,127,"Bowl","Small Liq Storage","Plastic",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"654",9,1,0,1,-79.95279,-2.11096,2015,22,127,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"655",4,1,0,146,-79.95328,-2.10993,2015,22,127,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"656",9,1,0,1,-79.95315,-2.1092,2015,22,127,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"657",15,0,0,1,-79.95315,-2.1092,2015,22,127,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"658",9,1,0,1,-79.95246,-2.11025,2015,22,127,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"659",18,1,1,1,-79.90442,-2.25619,2015,23,128,"Pool","Pool","Plastic",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"660",2,1,0,1,-79.95328,-2.10934,2015,22,127,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"661",17,1,0,1,-79.9532,-2.10929,2015,22,127,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"662",7,1,0,1,-79.95197,-2.10958,2015,22,127,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"663",4,1,1,1,-79.95184,-2.10944,2015,22,127,"Tray","Small Liq Storage","Plastic",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"664",8,1,0,1,-79.94961,-2.11178,2015,22,127,"Tank","Tank","Cement",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"665",12,1,1,1,-79.90433,-2.25534,2015,23,128,"Pot","Small Liq Storage","Metal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"666",6,1,0,1,-79.94948,-2.11101,2015,22,127,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"667",16,1,1,1,-79.94949,-2.1119,2015,22,127,"Toilet","Toilet","Ceramic",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"668",56,1,0,1,-79.90379,-2.25558,2015,23,128,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"669",29,1,1,146,-79.90369,-2.25517,2015,23,128,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"670",1,1,0,1,-79.90388,-2.25532,2015,23,128,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"671",18,1,0,1,-79.90466,-2.25493,2015,23,128,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"672",21,1,1,1,-79.90531,-2.25434,2015,23,128,"Bowl","Small Liq Storage","Plastic",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"673",40,1,0,1,-79.90477,-2.25413,2015,23,128,"Tank","Tank","Cement",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"674",5,1,1,1,-79.92806,-2.09757,2015,21,126,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"675",2,1,0,1,-79.92879,-2.09953,2015,21,126,"Bucket","Bucket Parts","Plastic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"676",18,1,0,1,-79.92494,-2.10018,2015,21,126,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"677",7,1,0,1,-79.92559,-2.09996,2015,21,126,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"678",68,1,1,1,-79.88759,-2.28355,2015,29,134,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"679",30,1,1,1,-79.88759,-2.28355,2015,29,134,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"680",1,0,0,1,-79.88126,-2.25722,2015,28,133,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"681",51,1,1,1,-79.88775,-2.28355,2015,29,134,"Trash","Trash","Plastic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"682",52,1,1,1,-79.88098,-2.25592,2015,28,133,"Washbasin","Sink","Plastic",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"683",8,1,0,1,-79.88106,-2.2557,2015,28,133,"Tank","Tank","Metal",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"684",3,0,0,1,-79.88743,-2.28295,2015,29,134,"Vase","Vase","Glass",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"685",16,0,1,1,-79.88794,-2.28254,2015,29,134,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"686",15,1,1,1,-79.88369,-2.25251,2015,28,133,"Vase","Vase","Plastic",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"687",2,1,0,1,-79.87895,-2.26485,2015,29,134,"Barrel","Barrel","Metal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"688",14,1,0,1,999999,999999,2015,28,133,"Tank","Tank","Plastic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
